wave,gender,income_comparison,age,mean_effect,sd
Wave-1,Male,£0-£300→£301-£490,48.952380952380956,0.09616665768958643,0.024398533188292344
Wave-1,Male,£0-£300→£301-£490,49.98412698412699,0.09560333753643607,0.02423845480923983
Wave-1,Male,£0-£300→£301-£490,51.01587301587302,0.09501173186964697,0.024074771206771307
Wave-1,Male,£0-£300→£301-£490,52.04761904761905,0.09439289898950397,0.023907724038043747
Wave-1,Male,£0-£300→£301-£490,53.07936507936508,0.09374792636624073,0.023737554230488372
Wave-1,Male,£0-£300→£301-£490,54.111111111111114,0.09307792606621007,0.02356450094940077
Wave-1,Male,£0-£300→£301-£490,55.142857142857146,0.09238403025240692,0.023388800667092667
Wave-1,Male,£0-£300→£301-£490,56.17460317460318,0.09166738678869231,0.02321068633363521
Wave-1,Male,£0-£300→£301-£490,57.20634920634921,0.09092915497380201,0.023030386646683675
Wave-1,Male,£0-£300→£301-£490,58.23809523809524,0.0901705014278718,0.022848125415867192
Wave-1,Male,£0-£300→£301-£490,59.26984126984127,0.08939259615085215,0.022664121015773517
Wave-1,Male,£0-£300→£301-£490,60.301587301587304,0.08859660876888799,0.022478585920640906
Wave-1,Male,£0-£300→£301-£490,61.333333333333336,0.08778370498156315,0.022291726313439543
Wave-1,Male,£0-£300→£301-£490,62.36507936507937,0.08695504321990108,0.022103741762011443
Wave-1,Male,£0-£300→£301-£490,63.3968253968254,0.08611177152220763,0.021914824955255985
Wave-1,Male,£0-£300→£301-£490,64.42857142857143,0.0852550246322622,0.02172516149290586
Wave-1,Male,£0-£300→£301-£490,65.46031746031747,0.0843859213220234,0.021534929723145503
Wave-1,Male,£0-£300→£301-£490,66.4920634920635,0.08350556193892084,0.021344300623099336
Wave-1,Male,£0-£300→£301-£490,67.52380952380953,0.0826150261759519,0.021153437717990185
Wave-1,Male,£0-£300→£301-£490,68.55555555555557,0.08171537106118519,0.020962497035485073
Wave-1,Male,£0-£300→£301-£490,69.5873015873016,0.08080762916187881,0.020771627092367365
Wave-1,Male,£0-£300→£301-£490,70.61904761904762,0.07989280699723693,0.02058096891117831
Wave-1,Male,£0-£300→£301-£490,71.65079365079366,0.07897188365283792,0.02039065606484848
Wave-1,Male,£0-£300→£301-£490,72.6825396825397,0.07804580958895335,0.020200814747592596
Wave-1,Male,£0-£300→£301-£490,73.71428571428572,0.07711550563432493,0.020011563870482512
Wave-1,Male,£0-£300→£301-£490,74.74603174603175,0.07618186215645921,0.019823015180158818
Wave-1,Male,£0-£300→£301-£490,75.77777777777779,0.0752457383991231,0.019635273399114493
Wave-1,Male,£0-£300→£301-£490,76.80952380952382,0.07430796197746292,0.019448436385905092
Wave-1,Male,£0-£300→£301-£490,77.84126984126985,0.07336932852101377,0.019262595313532048
Wave-1,Male,£0-£300→£301-£490,78.87301587301587,0.07243060145480164,0.019077834864127702
Wave-1,Male,£0-£300→£301-£490,79.90476190476191,0.07149251190875892,0.018894233437959734
Wave-1,Male,£0-£300→£301-£490,80.93650793650795,0.07055575874576343,0.018711863374681642
Wave-1,Male,£0-£300→£301-£490,81.96825396825398,0.06962100869876321,0.018530791184694622
Wave-1,Male,£0-£300→£301-£490,83.0,0.06868889660765844,0.018351077788460547
Wave-1,Male,£0-£300→£491-£740,18.0,0.10463833865586677,0.027454575225838194
Wave-1,Male,£0-£300→£491-£740,19.03174603174603,0.10513525755644651,0.027454587945285658
Wave-1,Male,£0-£300→£491-£740,20.063492063492063,0.10559876368144813,0.027448651812980774
Wave-1,Male,£0-£300→£491-£740,21.095238095238095,0.10602790482374663,0.027436673076980677
Wave-1,Male,£0-£300→£491-£740,22.126984126984127,0.10642178264288774,0.027418564735895302
Wave-1,Male,£0-£300→£491-£740,23.158730158730158,0.1067795571741538,0.027394247805276696
Wave-1,Male,£0-£300→£491-£740,24.19047619047619,0.10710045114960857,0.027363652605453696
Wave-1,Male,£0-£300→£491-£740,25.22222222222222,0.10738375408948025,0.02732672004599477
Wave-1,Male,£0-£300→£491-£740,26.253968253968253,0.10762882612302752,0.02728340288067014
Wave-1,Male,£0-£300→£491-£740,27.285714285714285,0.10783510149945494,0.027233666906074382
Wave-1,Male,£0-£300→£491-£740,28.317460317460316,0.10800209175151014,0.02717749207701556
Wave-1,Male,£0-£300→£491-£740,29.349206349206348,0.10812938847710754,0.027114873512422175
Wave-1,Male,£0-£300→£491-£740,30.380952380952383,0.1082166657076603,0.027045822366897954
Wave-1,Male,£0-£300→£491-£740,31.412698412698415,0.10826368183573194,0.026970366545183394
Wave-1,Male,£0-£300→£491-£740,32.44444444444444,0.10827028107909314,0.026888551239655542
Wave-1,Male,£0-£300→£491-£740,33.47619047619048,0.10823639446321798,0.026800439274578265
Wave-1,Male,£0-£300→£491-£740,34.507936507936506,0.10816204030960067,0.026706111245035965
Wave-1,Male,£0-£300→£491-£740,35.539682539682545,0.10804732422291997,0.026605665443238218
Wave-1,Male,£0-£300→£491-£740,36.57142857142857,0.10789243857592015,0.026499217570029987
Wave-1,Male,£0-£300→£491-£740,37.60317460317461,0.10769766149679841,0.026386900234807133
Wave-1,Male,£0-£300→£491-£740,38.63492063492063,0.10746335536976935,0.026268862252419194
Wave-1,Male,£0-£300→£491-£740,39.66666666666667,0.10718996486519373,0.02614526775082508
Wave-1,Male,£0-£300→£491-£740,40.698412698412696,0.10687801452109393,0.02601629510803325
Wave-1,Male,£0-£300→£491-£740,41.730158730158735,0.10652810590291527,0.025882135740997615
Wave-1,Male,£0-£300→£491-£740,42.761904761904766,0.10614091437292854,0.025742992772471374
Wave-1,Male,£0-£300→£491-£740,43.7936507936508,0.1057171855046129,0.025599079604197564
Wave-1,Male,£0-£300→£491-£740,44.82539682539683,0.10525773118063672,0.02545061842614071
Wave-1,Male,£0-£300→£491-£740,45.85714285714286,0.10476342541560987,0.025297838691698625
Wave-1,Male,£0-£300→£491-£740,46.88888888888889,0.10423519994658358,0.02514097558799439
Wave-1,Male,£0-£300→£491-£740,47.920634920634924,0.10367403963530779,0.024980268528514014
Wave-1,Male,£0-£300→£491-£740,48.952380952380956,0.10308097772653406,0.024815959692653454
Wave-1,Male,£0-£300→£491-£740,49.98412698412699,0.10245709100620226,0.024648292633343467
Wave-1,Male,£0-£300→£491-£740,51.01587301587302,0.10180349490222611,0.02447751097003643
Wave-1,Male,£0-£300→£491-£740,52.04761904761905,0.1011213385688584,0.024303857180185986
Wave-1,Male,£0-£300→£491-£740,53.07936507936508,0.10041179999335544,0.024127571498150657
Wave-1,Male,£0-£300→£491-£740,54.111111111111114,0.09967608116095972,0.02394889092641429
Wave-1,Male,£0-£300→£491-£740,55.142857142857146,0.09891540331117495,0.023768048360319576
Wave-1,Male,£0-£300→£491-£740,56.17460317460318,0.09813100231501624,0.023585271824300227
Wave-1,Male,£0-£300→£491-£740,57.20634920634921,0.0973241241994719,0.023400783814970808
Wave-1,Male,£0-£300→£491-£740,58.23809523809524,0.09649602084190174,0.023214800744443903
Wave-1,Male,£0-£300→£491-£740,59.26984126984127,0.09564794585359904,0.023027532475898158
Wave-1,Male,£0-£300→£491-£740,60.301587301587304,0.09478115066832658,0.022839181942684538
Wave-1,Male,£0-£300→£491-£740,61.333333333333336,0.09389688084836095,0.022649944842064344
Wave-1,Male,£0-£300→£491-£740,62.36507936507937,0.09299637261748692,0.022460009394930168
Wave-1,Male,£0-£300→£491-£740,63.3968253968254,0.0920808496275084,0.02226955616346596
Wave-1,Male,£0-£300→£491-£740,64.42857142857143,0.09115151996220665,0.0220787579195444
Wave-1,Male,£0-£300→£491-£740,65.46031746031747,0.09020957338029101,0.021887779557635836
Wave-1,Male,£0-£300→£491-£740,66.4920634920635,0.08925617879675801,0.02169677804701772
Wave-1,Male,£0-£300→£491-£740,67.52380952380953,0.08829248200019421,0.02150590241905041
Wave-1,Male,£0-£300→£491-£740,68.55555555555557,0.08731960360192266,0.02131529378616417
Wave-1,Male,£0-£300→£491-£740,69.5873015873016,0.08633863721148449,0.02112508538994312
Wave-1,Male,£0-£300→£491-£740,70.61904761904762,0.08535064783175667,0.020935402676273127
Wave-1,Male,£0-£300→£491-£740,71.65079365079366,0.08435667046601213,0.020746363395936104
Wave-1,Male,£0-£300→£491-£740,72.6825396825397,0.08335770892841762,0.020558077729290355
Wave-1,Male,£0-£300→£491-£740,73.71428571428572,0.08235473484881656,0.020370648433793118
Wave-1,Male,£0-£300→£491-£740,74.74603174603175,0.08134868686214772,0.020184171013121314
Wave-1,Male,£0-£300→£491-£740,75.77777777777779,0.08034046997248437,0.019998733906557434
Wave-1,Male,£0-£300→£491-£740,76.80952380952382,0.0793309550814357,0.019814418697157866
Wave-1,Male,£0-£300→£491-£740,77.84126984126985,0.07832097867051269,0.019631300337038735
Wave-1,Male,£0-£300→£491-£740,78.87301587301587,0.07731134262701878,0.01944944738792347
Wave-1,Male,£0-£300→£491-£740,79.90476190476191,0.07630281420306613,0.01926892227491803
Wave-1,Male,£0-£300→£491-£740,80.93650793650795,0.07529612609743257,0.01908978155132976
Wave-1,Male,£0-£300→£491-£740,81.96825396825398,0.07429197665015454,0.018912076172236524
Wave-1,Male,£0-£300→£491-£740,83.0,0.07329103013998679,0.018735851774450845
Wave-1,Male,"£0-£300→£741-£1,111",18.0,0.13804335401772913,0.03238158197839423
Wave-1,Male,"£0-£300→£741-£1,111",19.03174603174603,0.1385532332036478,0.03233314020442785
Wave-1,Male,"£0-£300→£741-£1,111",20.063492063492063,0.13901772422462785,0.03227909280756986
Wave-1,Male,"£0-£300→£741-£1,111",21.095238095238095,0.13943582549075964,0.03221939891590312
Wave-1,Male,"£0-£300→£741-£1,111",22.126984126984127,0.13980661356396987,0.03215402044689462
Wave-1,Male,"£0-£300→£741-£1,111",23.158730158730158,0.14012924791970688,0.03208292324502004
Wave-1,Male,"£0-£300→£741-£1,111",24.19047619047619,0.1404029753932058,0.03200607827663971
Wave-1,Male,"£0-£300→£741-£1,111",25.22222222222222,0.14062713426650442,0.03192346285910986
Wave-1,Male,"£0-£300→£741-£1,111",26.253968253968253,0.14080115795442116,0.031835061899266145
Wave-1,Male,"£0-£300→£741-£1,111",27.285714285714285,0.14092457825042096,0.03174086911507584
Wave-1,Male,"£0-£300→£741-£1,111",28.317460317460316,0.14099702809667053,0.03164088821349824
Wave-1,Male,"£0-£300→£741-£1,111",29.349206349206348,0.14101824384660672,0.03153513399748819
Wave-1,Male,"£0-£300→£741-£1,111",30.380952380952383,0.1409880669929634,0.03142363337568515
Wave-1,Male,"£0-£300→£741-£1,111",31.412698412698415,0.14090644533938426,0.03130642624969106
Wave-1,Male,"£0-£300→£741-£1,111",32.44444444444444,0.1407734335994016,0.031183566255974668
Wave-1,Male,"£0-£300→£741-£1,111",33.47619047619048,0.14058919341261727,0.031055121342338145
Wave-1,Male,"£0-£300→£741-£1,111",34.507936507936506,0.14035399277426244,0.030921174162500918
Wave-1,Male,"£0-£300→£741-£1,111",35.539682539682545,0.140068204880837,0.03078182227661757
Wave-1,Male,"£0-£300→£741-£1,111",36.57142857142857,0.13973230640110648,0.03063717815033337
Wave-1,Male,"£0-£300→£741-£1,111",37.60317460317461,0.1393468751882371,0.03048736895014019
Wave-1,Male,"£0-£300→£741-£1,111",38.63492063492063,0.13891258745514362,0.03033253613814258
Wave-1,Male,"£0-£300→£741-£1,111",39.66666666666667,0.13843021444108278,0.03017283487466964
Wave-1,Male,"£0-£300→£741-£1,111",40.698412698412696,0.13790061860302177,0.03000843324225087
Wave-1,Male,"£0-£300→£741-£1,111",41.730158730158735,0.1373247493702279,0.029839511309090343
Wave-1,Male,"£0-£300→£741-£1,111",42.761904761904766,0.13670363850477357,0.02966626005411377
Wave-1,Male,"£0-£300→£741-£1,111",43.7936507936508,0.13603839511413895,0.029488880178746252
Wave-1,Male,"£0-£300→£741-£1,111",44.82539682539683,0.13533020036476825,0.029307580832666612
Wave-1,Male,"£0-£300→£741-£1,111",45.85714285714286,0.134580301947261,0.02912257828179171
Wave-1,Male,"£0-£300→£741-£1,111",46.88888888888889,0.1337900083448384,0.028934094546648588
Wave-1,Male,"£0-£300→£741-£1,111",47.920634920634924,0.13296068295683586,0.028742356038134933
Wave-1,Male,"£0-£300→£741-£1,111",48.952380952380956,0.1320937381282705,0.02854759221555299
Wave-1,Male,"£0-£300→£741-£1,111",49.98412698412699,0.1311906291350712,0.028350034288887032
Wave-1,Male,"£0-£300→£741-£1,111",51.01587301587302,0.13025284817242155,0.028149913983781014
Wave-1,Male,"£0-£300→£741-£1,111",52.04761904761905,0.1292819183909354,0.02794746238378754
Wave-1,Male,"£0-£300→£741-£1,111",53.07936507936508,0.12827938802216843,0.02774290886043778
Wave-1,Male,"£0-£300→£741-£1,111",54.111111111111114,0.12724682463137008,0.027536480097750633
Wave-1,Male,"£0-£300→£741-£1,111",55.142857142857146,0.12618580953150757,0.027328399214158812
Wave-1,Male,"£0-£300→£741-£1,111",56.17460317460318,0.12509793238855485,0.027118884981641382
Wave-1,Male,"£0-£300→£741-£1,111",57.20634920634921,0.12398478604393011,0.02690815113923129
Wave-1,Male,"£0-£300→£741-£1,111",58.23809523809524,0.12284796157587863,0.026696405796075368
Wave-1,Male,"£0-£300→£741-£1,111",59.26984126984127,0.12168904361760916,0.026483850917875945
Wave-1,Male,"£0-£300→£741-£1,111",60.301587301587304,0.12050960594616783,0.02627068188980472
Wave-1,Male,"£0-£300→£741-£1,111",61.333333333333336,0.11931120735242409,0.026057087148781292
Wave-1,Male,"£0-£300→£741-£1,111",62.36507936507937,0.11809538779918735,0.02584324787825438
Wave-1,Male,"£0-£300→£741-£1,111",63.3968253968254,0.11686366487139503,0.025629337759202144
Wave-1,Male,"£0-£300→£741-£1,111",64.42857142857143,0.11561753051952754,0.02541552277186326
Wave-1,Male,"£0-£300→£741-£1,111",65.46031746031747,0.11435844809491649,0.025201961043611925
Wave-1,Male,"£0-£300→£741-£1,111",66.4920634920635,0.11308784967341629,0.024988802739300778
Wave-1,Male,"£0-£300→£741-£1,111",67.52380952380953,0.11180713366199635,0.02477618999123529
Wave-1,Male,"£0-£300→£741-£1,111",68.55555555555557,0.11051766268116617,0.0245642568666541
Wave-1,Male,"£0-£300→£741-£1,111",69.5873015873016,0.10922076171475177,0.02435312937113388
Wave-1,Male,"£0-£300→£741-£1,111",70.61904761904762,0.1079177165173817,0.024142925486699225
Wave-1,Male,"£0-£300→£741-£1,111",71.65079365079366,0.10660977226909192,0.023933755243597858
Wave-1,Male,"£0-£300→£741-£1,111",72.6825396825397,0.10529813246570455,0.02372572082471593
Wave-1,Male,"£0-£300→£741-£1,111",73.71428571428572,0.10398395803305616,0.0235189167014823
Wave-1,Male,"£0-£300→£741-£1,111",74.74603174603175,0.10266836665272842,0.02331342979987848
Wave-1,Male,"£0-£300→£741-£1,111",75.77777777777779,0.10135243228665441,0.023109339694866747
Wave-1,Male,"£0-£300→£741-£1,111",76.80952380952382,0.10003718488781851,0.022906718831209382
Wave-1,Male,"£0-£300→£741-£1,111",77.84126984126985,0.09872361028422602,0.0227056327683091
Wave-1,Male,"£0-£300→£741-£1,111",78.87301587301587,0.0974126502233779,0.022506140446383428
Wave-1,Male,"£0-£300→£741-£1,111",79.90476190476191,0.0961052025646315,0.022308294471016194
Wave-1,Male,"£0-£300→£741-£1,111",80.93650793650795,0.09480212160705404,0.022112141412924606
Wave-1,Male,"£0-£300→£741-£1,111",81.96825396825398,0.09350421854066628,0.02191772211965019
Wave-1,Male,"£0-£300→£741-£1,111",83.0,0.09221226200932663,0.021725072035831346
Wave-1,Male,"£0-£300→£1,112+",18.0,0.18314147438779466,0.03091694684727344
Wave-1,Male,"£0-£300→£1,112+",19.03174603174603,0.18357660018933467,0.030837966958756746
Wave-1,Male,"£0-£300→£1,112+",20.063492063492063,0.18395045431621554,0.030757586003081684
Wave-1,Male,"£0-£300→£1,112+",21.095238095238095,0.18426213794706575,0.03067571489133621
Wave-1,Male,"£0-£300→£1,112+",22.126984126984127,0.18451086160058477,0.030592253265346425
Wave-1,Male,"£0-£300→£1,112+",23.158730158730158,0.18469594940427767,0.030507091575939848
Wave-1,Male,"£0-£300→£1,112+",24.19047619047619,0.18481684289027778,0.030420113321065888
Wave-1,Male,"£0-£300→£1,112+",25.22222222222222,0.1848731042794024,0.03033119740154049
Wave-1,Male,"£0-£300→£1,112+",26.253968253968253,0.18486441921821078,0.03024022054897214
Wave-1,Male,"£0-£300→£1,112+",27.285714285714285,0.18479059893805796,0.030147059778231542
Wave-1,Male,"£0-£300→£1,112+",28.317460317460316,0.18465158180992758,0.0300515948157724
Wave-1,Male,"£0-£300→£1,112+",29.349206349206348,0.18444743427413893,0.02995371045530199
Wave-1,Male,"£0-£300→£1,112+",30.380952380952383,0.18417835112978515,0.029853298793810573
Wave-1,Male,"£0-£300→£1,112+",31.412698412698415,0.18384465517490345,0.02975026130382912
Wave-1,Male,"£0-£300→£1,112+",32.44444444444444,0.1834467961948012,0.029644510701972836
Wave-1,Male,"£0-£300→£1,112+",33.47619047619048,0.18298534930256885,0.02953597257926091
Wave-1,Male,"£0-£300→£1,112+",34.507936507936506,0.18246101264248007,0.029424586765233032
Wave-1,Male,"£0-£300→£1,112+",35.539682539682545,0.18187460447359685,0.029310308405300408
Wave-1,Male,"£0-£300→£1,112+",36.57142857142857,0.1812270596573371,0.02919310873880597
Wave-1,Male,"£0-£300→£1,112+",37.60317460317461,0.18051942557890113,0.02907297557361373
Wave-1,Male,"£0-£300→£1,112+",38.63492063492063,0.1797528575381768,0.028949913461360794
Wave-1,Male,"£0-£300→£1,112+",39.66666666666667,0.17892861365093818,0.028823943585440073
Wave-1,Male,"£0-£300→£1,112+",40.698412698412696,0.17804804930572773,0.028695103381003676
Wave-1,Male,"£0-£300→£1,112+",41.730158730158735,0.17711261122567562,0.02856344591248834
Wave-1,Male,"£0-£300→£1,112+",42.761904761904766,0.17612383118761013,0.028429039039123433
Wave-1,Male,"£0-£300→£1,112+",43.7936507936508,0.17508331945309027,0.028291964402418577
Wave-1,Male,"£0-£300→£1,112+",44.82539682539683,0.17399275796743144,0.028152316271654428
Wave-1,Male,"£0-£300→£1,112+",45.85714285714286,0.17285389338338997,0.02801020028391604
Wave-1,Male,"£0-£300→£1,112+",46.88888888888889,0.17166852996593357,0.02786573211429879
Wave-1,Male,"£0-£300→£1,112+",47.920634920634924,0.17043852243350113,0.027719036109743318
Wave-1,Male,"£0-£300→£1,112+",48.952380952380956,0.16916576878938674,0.027570243916742645
Wave-1,Male,"£0-£300→£1,112+",49.98412698412699,0.16785220319445274,0.027419493129179753
Wave-1,Male,"£0-£300→£1,112+",51.01587301587302,0.16649978892936163,0.027266925978088486
Wave-1,Male,"£0-£300→£1,112+",52.04761904761905,0.16511051149101086,0.027112688080476708
Wave-1,Male,"£0-£300→£1,112+",53.07936507936508,0.16368637186396284,0.02695692725978055
Wave-1,Male,"£0-£300→£1,112+",54.111111111111114,0.16222938000347994,0.026799792446267783
Wave-1,Male,"£0-£300→£1,112+",55.142857142857146,0.16074154856241238,0.026641432661960878
Wave-1,Male,"£0-£300→£1,112+",56.17460317460318,0.1592248868897314,0.026481996091532792
Wave-1,Male,"£0-£300→£1,112+",57.20634920634921,0.157681395324055,0.026321629238205767
Wave-1,Male,"£0-£300→£1,112+",58.23809523809524,0.15611305980114668,0.026160476161962633
Wave-1,Male,"£0-£300→£1,112+",59.26984126984127,0.15452184679015926,0.02599867779631722
Wave-1,Male,"£0-£300→£1,112+",60.301587301587304,0.15290969856939673,0.02583637133940233
Wave-1,Male,"£0-£300→£1,112+",61.333333333333336,0.15127852884862483,0.025673689715108448
Wave-1,Male,"£0-£300→£1,112+",62.36507936507937,0.14963021874150728,0.025510761100318663
Wave-1,Male,"£0-£300→£1,112+",63.3968253968254,0.1479666130885996,0.02534770851480769
Wave-1,Male,"£0-£300→£1,112+",64.42857142857143,0.14628951712850718,0.02518464947098631
Wave-1,Male,"£0-£300→£1,112+",65.46031746031747,0.14460069351230959,0.025021695681275213
Wave-1,Male,"£0-£300→£1,112+",66.4920634920635,0.1429018596541616,0.024858952821403952
Wave-1,Male,"£0-£300→£1,112+",67.52380952380953,0.14119468540909422,0.0246965203482966
Wave-1,Male,"£0-£300→£1,112+",68.55555555555557,0.13948079106743702,0.02453449137139521
Wave-1,Male,"£0-£300→£1,112+",69.5873015873016,0.13776174565394925,0.024372952576277383
Wave-1,Male,"£0-£300→£1,112+",70.61904761904762,0.1360390655186605,0.02421198419925694
Wave-1,Male,"£0-£300→£1,112+",71.65079365079366,0.13431421320556336,0.024051660051342478
Wave-1,Male,"£0-£300→£1,112+",72.6825396825397,0.13258859658464542,0.02389204758950441
Wave-1,Male,"£0-£300→£1,112+",73.71428571428572,0.1308635682322804,0.023733208032707093
Wave-1,Male,"£0-£300→£1,112+",74.74603174603175,0.12914042504469966,0.023575196519642586
Wave-1,Male,"£0-£300→£1,112+",75.77777777777779,0.12742040806911092,0.023418062304595772
Wave-1,Male,"£0-£300→£1,112+",76.80952380952382,0.12570470253701627,0.023261848987412303
Wave-1,Male,"£0-£300→£1,112+",77.84126984126985,0.12399443808437784,0.023106594773159548
Wave-1,Male,"£0-£300→£1,112+",78.87301587301587,0.122290689143485,0.022952332756787187
Wave-1,Male,"£0-£300→£1,112+",79.90476190476191,0.12059447549166909,0.022799091227920676
Wave-1,Male,"£0-£300→£1,112+",80.93650793650795,0.11890676294238481,0.022646893990862654
Wave-1,Male,"£0-£300→£1,112+",81.96825396825398,0.11722846416461664,0.022495760694933403
Wave-1,Male,"£0-£300→£1,112+",83.0,0.11556043961706568,0.022345707170443315
Wave-6,Female,£0-£300→£301-£490,20.0,0.03676096827763305,0.015168949828258275
Wave-6,Female,£0-£300→£301-£490,21.015873015873016,0.036766003403787634,0.015166199752666877
Wave-6,Female,£0-£300→£301-£490,22.03174603174603,0.03676970473744133,0.015162988774852839
Wave-6,Female,£0-£300→£301-£490,23.047619047619047,0.03677207465437088,0.015159318602497987
Wave-6,Female,£0-£300→£301-£490,24.063492063492063,0.036773116161001505,0.01515519134085451
Wave-6,Female,£0-£300→£301-£490,25.07936507936508,0.03677283289189909,0.015150609499506779
Wave-6,Female,£0-£300→£301-£490,26.095238095238095,0.03677122910615469,0.015145575998222914
Wave-6,Female,£0-£300→£301-£490,27.11111111111111,0.036768309682648756,0.01514009417179733
Wave-6,Female,£0-£300→£301-£490,28.126984126984127,0.036764080114185874,0.015134167773789066
Wave-6,Female,£0-£300→£301-£490,29.142857142857142,0.0367585465004962,0.01512780097906577
Wave-6,Female,£0-£300→£301-£490,30.158730158730158,0.036751715540103494,0.015120998385069582
Wave-6,Female,£0-£300→£301-£490,31.174603174603174,0.036743594521065064,0.015113765011729122
Wave-6,Female,£0-£300→£301-£490,32.19047619047619,0.036734191310593786,0.015106106299950777
Wave-6,Female,£0-£300→£301-£490,33.2063492063492,0.03672351434357737,0.015098028108632934
Wave-6,Female,£0-£300→£301-£490,34.22222222222222,0.036711572610015224,0.015089536710158037
Wave-6,Female,£0-£300→£301-£490,35.23809523809524,0.03669837564139861,0.015080638784329676
Wave-6,Female,£0-£300→£301-£490,36.25396825396825,0.036683933496064594,0.015071341410734672
Wave-6,Female,£0-£300→£301-£490,37.269841269841265,0.0366682567435597,0.015061652059523657
Wave-6,Female,£0-£300→£301-£490,38.285714285714285,0.03665135644805379,0.015051578580617187
Wave-6,Female,£0-£300→£301-£490,39.301587301587304,0.036633244150849634,0.015041129191358133
Wave-6,Female,£0-£300→£301-£490,40.317460317460316,0.036613931852037936,0.01503031246264468
Wave-6,Female,£0-£300→£301-£490,41.33333333333333,0.03659343199135186,0.015019137303591362
Wave-6,Female,£0-£300→£301-£490,42.34920634920635,0.03657175742827913,0.01500761294477812
Wave-6,Female,£0-£300→£301-£490,43.36507936507937,0.03654892142149295,0.014995748920159197
Wave-6,Female,£0-£300→£301-£490,44.38095238095238,0.036524937607666445,0.014983555047714507
Wave-6,Female,£0-£300→£301-£490,45.39682539682539,0.036499819979737884,0.014971041408935935
Wave-6,Female,£0-£300→£301-£490,46.41269841269841,0.03647358286469632,0.014958218327249544
Wave-6,Female,£0-£300→£301-£490,47.42857142857143,0.03644624090095884,0.014945096345482052
Wave-6,Female,£0-£300→£301-£490,48.44444444444444,0.036417809015412514,0.014931686202485804
Wave-6,Female,£0-£300→£301-£490,49.460317460317455,0.03638830240019435,0.014917998809041154
Wave-6,Female,£0-£300→£301-£490,50.476190476190474,0.036357736489283726,0.014904045223158299
Wave-6,Female,£0-£300→£301-£490,51.492063492063494,0.036326126934981225,0.014889836624902566
Wave-6,Female,£0-£300→£301-£490,52.507936507936506,0.03629348958434777,0.014875384290867657
Wave-6,Female,£0-£300→£301-£490,53.52380952380952,0.03625984045567683,0.014860699568420824
Wave-6,Female,£0-£300→£301-£490,54.53968253968254,0.03622519571507152,0.014845793849842115
Wave-6,Female,£0-£300→£301-£490,55.55555555555556,0.036189571653196764,0.014830678546477074
Wave-6,Female,£0-£300→£301-£490,56.57142857142857,0.03615298466227471,0.014815365063018726
Wave-6,Female,£0-£300→£301-£490,57.58730158730158,0.0361154512133895,0.01479986477203008
Wave-6,Female,£0-£300→£301-£490,58.6031746031746,0.03607698783416501,0.014784188988813465
Wave-6,Female,£0-£300→£301-£490,59.61904761904762,0.03603761108687652,0.014768348946727369
Wave-6,Female,£0-£300→£301-£490,60.63492063492063,0.0359973375470543,0.014752355773045532
Wave-6,Female,£0-£300→£301-£490,61.650793650793645,0.03595618378263396,0.014736220465446771
Wave-6,Female,£0-£300→£301-£490,62.666666666666664,0.03591416633370551,0.014719953869217772
Wave-6,Female,£0-£300→£301-£490,63.682539682539684,0.035871301692909224,0.014703566655244478
Wave-6,Female,£0-£300→£301-£490,64.6984126984127,0.035827606286523546,0.014687069298861525
Wave-6,Female,£0-£300→£301-£490,65.71428571428571,0.03578309645628613,0.014670472059622724
Wave-6,Female,£0-£300→£301-£490,66.73015873015873,0.03573778844198614,0.014653784962049627
Wave-6,Female,£0-£300→£301-£490,67.74603174603175,0.03569169836486199,0.014637017777409207
Wave-6,Female,£0-£300→£301-£490,68.76190476190476,0.035644842211835,0.014620180006566131
Wave-6,Female,£0-£300→£301-£490,69.77777777777777,0.03559723582060617,0.01460328086394964
Wave-6,Female,£0-£300→£301-£490,70.79365079365078,0.03554889486563939,0.014586329262670061
Wave-6,Female,£0-£300→£301-£490,71.80952380952381,0.03549983484505073,0.014569333800814968
Wave-6,Female,£0-£300→£301-£490,72.82539682539682,0.03545007106842019,0.014552302748950662
Wave-6,Female,£0-£300→£301-£490,73.84126984126983,0.0353996186455383,0.014535244038849994
Wave-6,Female,£0-£300→£301-£490,74.85714285714286,0.03534849247609688,0.014518165253463715
Wave-6,Female,£0-£300→£301-£490,75.87301587301587,0.03529670724032941,0.01450107361814834
Wave-6,Female,£0-£300→£301-£490,76.88888888888889,0.03524427739060332,0.014483975993159799
Wave-6,Female,£0-£300→£301-£490,77.9047619047619,0.0351912171439628,0.014466878867418353
Wave-6,Female,£0-£300→£301-£490,78.92063492063491,0.03513754047561785,0.014449788353546673
Wave-6,Female,£0-£300→£301-£490,79.93650793650794,0.03508326111337159,0.01443271018417918
Wave-6,Female,£0-£300→£301-£490,80.95238095238095,0.03502839253297478,0.014415649709537333
Wave-6,Female,£0-£300→£301-£490,81.96825396825396,0.0349729479543937,0.014398611896261617
Wave-6,Female,£0-£300→£301-£490,82.98412698412699,0.034916940338973974,0.014381601327487488
Wave-6,Female,£0-£300→£301-£490,84.0,0.03486038238748021,0.014364622204148516
Wave-6,Female,£0-£300→£491-£740,20.0,0.04172538062710924,0.016506630820365173
Wave-6,Female,£0-£300→£491-£740,21.015873015873016,0.041728328064525554,0.016503429392963807
